ad_id,text,text_detected_entities,text_start,text_end,field,CAND,TONE,CAND_name,chunk1,chunk2
CR03925634262123937793,"$T$ suggested we should ""privatize Social Security."" AZ seniors deserve better.",WMPID3907,0,13,ad_text,1208,-1,Blake Masters,""," suggested we should ""privatize Social Security."" AZ seniors deserve better."
CR03929560068390912001,Every dollar helps $T$ restore the America First agenda.,WMPID4545,19,31,ad_text,1257,1,Eric Schmitt,Every dollar helps , restore the America First agenda.
CR04106150500624236545,$T$ and Stephen Miller are attacking Michael Bennet It's clear Republicans want this Senate seat: donate now to help keep Colorado blue,WMPID1529,0,10,ad_text,1381,-1,Rick Scott,"", and Stephen Miller are attacking Michael Bennet It's clear Republicans want this Senate seat: donate now to help keep Colorado blue
CR04106150500624236545,Rick Scott and Stephen Miller are attacking $T$ It's clear Republicans want this Senate seat: donate now to help keep Colorado blue,WMPID1305,44,58,ad_text,1347,1,Michael Bennet,Rick Scott and Stephen Miller are attacking , It's clear Republicans want this Senate seat: donate now to help keep Colorado blue
CR04315470851395813377,Rep. $T$ bill passed to make it illegal for Big Oil to gouge on gas prices.,WMPID1054,5,18,ad_text,616,1,Josh Harder,Rep. , bill passed to make it illegal for Big Oil to gouge on gas prices.
CR04442174173334208513,President $T$ Needs You Now More Than Ever. Donate Now.,WMPID1290,10,15,ad_text,1438,1,Donald Trump,President , Needs You Now More Than Ever. Donate Now.
CR04463435704558419969,Make a contribution so that $T$ can help send Nancy Pelosi into retirement.,WMPID1822,28,42,ad_text,623,1,Juan Ciscomani,Make a contribution so that , can help send Nancy Pelosi into retirement.
CR04463435704558419969,Make a contribution so that Juan Ciscomani can help send $T$ into retirement.,WMPID1052,57,69,ad_text,875,-1,Nancy Pelosi,Make a contribution so that Juan Ciscomani can help send , into retirement.
CR04528009060385030145,Please make a contribution to help Captain $T$ win Texas’ new congressional seat.,WMPID636,43,54,ad_text,1176,1,Wesley Hunt,Please make a contribution to help Captain , win Texas’ new congressional seat.
CR04671130358668853249,$T$ is too far to the left for the Lowcountry,WMPID4171,0,13,ad_text,69,-1,Annie Andrews,"", is too far to the left for the Lowcountry
CR04720666174998708225,$T$’s attack ads are coming. Help Adam Stand up to Trump’s lies.,WMPID1290,0,5,ad_text,1438,-1,Donald Trump,"",’s attack ads are coming. Help Adam Stand up to Trump’s lies.
CR04720666174998708225,Trump’s attack ads are coming. Help Adam Stand up to $T$’s lies.,WMPID1290,53,58,ad_text,1438,-1,Donald Trump,Trump’s attack ads are coming. Help Adam Stand up to ,’s lies.
CR04778822299929280513,Learn more about $T$ about how she will protect your right to an abortion,WMPID3007,17,29,ad_text,690,1,Laura Gillen,Learn more about , about how she will protect your right to an abortion
CR04853220754222743553,Trump-backed candidate $T$ could take away our bodily rights and ban abortion.,WMPID1790,23,32,ad_text,1346,-1,Mehmet Oz,Trump-backed candidate , could take away our bodily rights and ban abortion.
CR04943365864293400577,$T$ is fighting to protect a woman’s right to make her own health care decisions.,WMPID1178,0,7,ad_text,380,1,Frank Pallone Jr.,"", is fighting to protect a woman’s right to make her own health care decisions.
CR04956803545652264961,$T$ will fight for West Michigan families and workers,WMPID338,0,16,ad_text,444,1,Hillary Scholten,"", will fight for West Michigan families and workers
CR04960604557349486593,$T$ is focused on delivering results for Arizona.,WMPID1302,0,10,ad_text,1337,1,Mark Kelly,"", is focused on delivering results for Arizona.
CR05040913779995443201,$T$ will fight for our district and focus on the issues that matter most.,WMPID471,0,16,ad_text,47,1,Andrew Garbarino,"", will fight for our district and focus on the issues that matter most.
CR05061889713074339841,"Support $T$, a conservative who is unafraid of holding politicians accountable. Cicely will stand up to Marxism and end the weaponization of race. Donate now!",WMPID4126,8,20,ad_text,211,1,Cicely Davis,Support ,", a conservative who is unafraid of holding politicians accountable. Cicely will stand up to Marxism and end the weaponization of race. Donate now!"
CR05128214109887660033,Ballots have been mailed! Vote for $T$.,WMPID1069,35,47,ad_text,647,1,Katie Porter,Ballots have been mailed! Vote for ,.
CR05200604306192990209,$T$ is completely out of touch - voting with extreme anti-abortion groups 100%.,WMPID812,0,10,ad_text,64,-1,Ann L Wagner,"", is completely out of touch - voting with extreme anti-abortion groups 100%.
CR05225122865736581121,$T$ supports a bill that could cost us nearly one trillion dollars in tax hikes.,WMPID4731,0,12,ad_text,1181,-1,Will Rollins,"", supports a bill that could cost us nearly one trillion dollars in tax hikes.
CR05227694348556042241,"$T$ backed spending sprees and wants to spend even more, costing you thousands.",WMPID3606,0,13,ad_text,360,-1,Eric Sorensen,""," backed spending sprees and wants to spend even more, costing you thousands."
CR05337493297692672001,President $T$ Needs You To Donate Right Now. Everything Is On The Line. Don't Miss Out. All Patriots Need To Step Up And Donate Immediately!,WMPID1290,10,15,ad_text,1438,1,Donald Trump,President , Needs You To Donate Right Now. Everything Is On The Line. Don't Miss Out. All Patriots Need To Step Up And Donate Immediately!
CR05533969084909092865,"$T$ believes mining is part of our past, present, and future.",WMPID1158,0,12,ad_text,930,1,Pete Stauber,""," believes mining is part of our past, present, and future."
CR05571265618834882561,$T$ is a trusted conservative who is fighting to end Democrat tyranny in DC.,WMPID671,0,14,ad_text,103,1,Beth Van Duyne,"", is a trusted conservative who is fighting to end Democrat tyranny in DC.
CR05595107428971577345,Clueless $T$ voted for all the policies that created this mess.,WMPID1069,9,21,ad_text,647,-1,Katie Porter,Clueless , voted for all the policies that created this mess.
CR05707820290080243713,Donate today to help $T$ Republicans take back the House.,WMPID1290,21,26,ad_text,1438,1,Donald Trump,Donate today to help , Republicans take back the House.
CR05773459759868936193,$T$ is running for Congress in Maryland’s new 3rd District.,WMPID3388,0,14,ad_text,1190,1,Yuripzy Morgan,"", is running for Congress in Maryland’s new 3rd District.
CR05812882543124414465,"With $T$'s endorsement, conservative Katie Britt will fight for our shared values in DC.",WMPID1290,5,10,ad_text,1438,1,Donald Trump,With ,"'s endorsement, conservative Katie Britt will fight for our shared values in DC."
CR05812882543124414465,"With Trump's endorsement, conservative $T$ will fight for our shared values in DC.",WMPID3864,39,50,ad_text,1308,1,Katie Boyd Britt,"With Trump's endorsement, conservative ", will fight for our shared values in DC.
CR05818558909341761537,$T$ is coming for our guns and I need you to help me fight back - We Must Act Right NowDonate $10Pre-Order Lauren's Book,WMPID1052,0,6,ad_text,875,-1,Nancy Pelosi,"", is coming for our guns and I need you to help me fight back - We Must Act Right NowDonate $10Pre-Order Lauren's Book
CR05819016374898393089,$T$ is fighting to keep the government out of your personal decisions.,WMPID1069,0,12,ad_text,647,1,Katie Porter,"", is fighting to keep the government out of your personal decisions.
CR05977350447344648193,$T$ sides with extreme Republicans who will ban abortion nationwide.,WMPID1668,0,12,ad_text,402,-1,George Logan,"", sides with extreme Republicans who will ban abortion nationwide.
CR05997668803750658049,$T$ just pledged to run for president if Nancy loses her House Majority. Support Nancy's campaign to hold the House and make his plan backfire.,WMPID1290,0,5,ad_text,1438,-1,Donald Trump,"", just pledged to run for president if Nancy loses her House Majority. Support Nancy's campaign to hold the House and make his plan backfire.
CR06015711927001415681,North Carolina Democrats are uniting around $T$. Chip into her grassroots campaign today and help us flip this seat blue.,WMPID3297,44,57,ad_text,1224,1,Cheri Beasley,North Carolina Democrats are uniting around ,. Chip into her grassroots campaign today and help us flip this seat blue.
CR06199425132998426625,$T$ is fighting to cut gas prices. Valadao is pro-America.,WMPID776,0,13,ad_text,288,1,David Valadao,"", is fighting to cut gas prices. Valadao is pro-America.
CR06222290576809656321,"$T$ voted for massive government spending and to add 87,000 new IRS agents.",WMPID1117,0,16,ad_text,694,-1,Lauren A Underwood,""," voted for massive government spending and to add 87,000 new IRS agents."
CR06296087873120632833,Learn about $T$ record of fighting for Arizona's small businesses in Washington.,WMPID1302,12,24,ad_text,1337,1,Mark Kelly,Learn about , record of fighting for Arizona's small businesses in Washington.
CR06536423316607991809,Americans are suffering under Biden's America. Donate to help $T$ take on the Left.,WMPID1006,62,72,ad_text,554,1,Jim Jordan,Americans are suffering under Biden's America. Donate to help , take on the Left.
CR06678550037905014785,Minnesota deserves better than $T$. Donate to Jen Schultz for Congress today.,WMPID1158,31,43,ad_text,930,-1,Pete Stauber,Minnesota deserves better than ,. Donate to Jen Schultz for Congress today.
CR06898060387564912641,Help Elise Stefanik Stop $T$. Contribute Now To Support Her Campaign.Donate $10Stop Democrat ControlStop The InflationFix Corrupt CongressLower Gas Prices,WMPID1052,25,37,ad_text,875,-1,Nancy Pelosi,Help Elise Stefanik Stop ,. Contribute Now To Support Her Campaign.Donate $10Stop Democrat ControlStop The InflationFix Corrupt CongressLower Gas Prices
CR06931784814370488321,$T$ is in office to fight for your shot at the American Dream.,WMPID782,0,13,ad_text,708,1,Linda Sanchez,"", is in office to fight for your shot at the American Dream.
CR06972587484718825473,"AOC says turning Texas Blue is inevitable. Tell her and the Squad, Don't Mess With Texas. Keep real Texans like $T$ defending our values in Congress. Donate Today.",WMPID1254,112,120,ad_text,180,1,Chip Roy,"AOC says turning Texas Blue is inevitable. Tell her and the Squad, Don't Mess With Texas. Keep real Texans like ", defending our values in Congress. Donate Today.
CR07101641768675835905,$T$ is running for Congress in TX-24 & fighting to lower costs for families.,WMPID671,0,14,ad_text,103,1,Beth Van Duyne,"", is running for Congress in TX-24 & fighting to lower costs for families.
CR07253292528412131329,Support $T$ for Congress and put an end to the Democrat's failed agenda.,WMPID973,8,21,ad_text,327,1,Drew Ferguson,Support , for Congress and put an end to the Democrat's failed agenda.
CR07499707858884231169,Rep. $T$ is fighting for common-sense gun reform to keep our communities safe.,WMPID1117,5,14,ad_text,694,1,Lauren A Underwood,Rep. , is fighting for common-sense gun reform to keep our communities safe.
CR07548593245366779905,$T$ Is Creating More Local Jobs In Steel and Manufacturing.,WMPID237,0,11,ad_text,379,1,Frank J. Mrvan,"", Is Creating More Local Jobs In Steel and Manufacturing.
CR07616060928114556929,GOP candidates face a choice to back the blue or to back $T$,WMPID1290,57,62,ad_text,1438,-1,Donald Trump,GOP candidates face a choice to back the blue or to back ,""
CR07645784575704039425,Join $T$ and help fire Katie Porter this November!,WMPID2130,5,16,ad_text,1035,1,Scott Baugh,Join , and help fire Katie Porter this November!
CR07645784575704039425,Join Scott Baugh and help fire $T$ this November!,WMPID1069,31,43,ad_text,647,-1,Katie Porter,Join Scott Baugh and help fire , this November!
CR07653321727912443905,Let's keep Colorado moving forward. Make a plan to vote for $T$.,WMPID4191,60,74,ad_text,1185,1,Yadira Caraveo,Let's keep Colorado moving forward. Make a plan to vote for ,.
CR07715148160095485953,Georgia needs Rev. $T$ fighting for student debt relief in the U.S. Senate.,WMPID1330,19,26,ad_text,1377,1,Raphael Warnock,Georgia needs Rev. , fighting for student debt relief in the U.S. Senate.
CR07730763630391590913,$T$ doesn’t care about Pennsylvania families.,WMPID571,0,13,ad_text,711,-1,Lisa Scheller,"", doesn’t care about Pennsylvania families.
CR07783762289873649665,Congresswoman $T$ made up to $3 million dollars in stock trades during the pandemic.,WMPID1003,14,23,ad_text,1086,-1,Susie Lee,Congresswoman , made up to $3 million dollars in stock trades during the pandemic.
CR07874267215124496385,"$T$ at the debate ""struggled many times to complete sentences."" Watch now.",WMPID2065,0,14,ad_text,1295,-1,John Karl Fetterman,""," at the debate ""struggled many times to complete sentences."" Watch now."
CR07925985218438103041,$T$ will help pass a nationwide abortion ban on his first day in Congress.,WMPID347,0,10,ad_text,922,-1,Paul Junge,"", will help pass a nationwide abortion ban on his first day in Congress.
CR07935456411599765505,$T$ arriesgaría el futuro de millones de trabajadores. Es un peligro para AZ.,WMPID3907,0,13,ad_text,1208,-1,Blake Masters,"", arriesgaría el futuro de millones de trabajadores. Es un peligro para AZ.
CR08067464602264272897,$T$ is a combat veteran and proven leader who will get things done in Washington.,WMPID4716,0,8,ad_text,449,1,Hung Cao,"", is a combat veteran and proven leader who will get things done in Washington.
CR08095686042092306433,Why is $T$ praising the failing Biden economy? Because she helped create it.,WMPID1223,7,17,ad_text,1085,-1,Susan Wild,Why is , praising the failing Biden economy? Because she helped create it.
CR08095686042092306433,Why is Susan Wild praising the failing $T$ economy? Because she helped create it.,WMPID1289,39,44,ad_text,1437,-1,Joe Biden,Why is Susan Wild praising the failing , economy? Because she helped create it.
CR08107892270428061697,"$T$ will take on the radical Left and fight their socialist, destructive agenda.",WMPID2653,0,11,ad_text,1015,1,Russell Fry,""," will take on the radical Left and fight their socialist, destructive agenda."
CR08363872664867045377,"The Supreme Court overturned Roe. Now, we need leaders who will help us fight back.Donate To Support PattyPatty Murray for SenateSupport Patty's CampaignJoin $T$ Today",WMPID1469,158,170,ad_text,1369,1,Patty Murray,"The Supreme Court overturned Roe. Now, we need leaders who will help us fight back.Donate To Support PattyPatty Murray for SenateSupport Patty's CampaignJoin ", Today
CR08427298749029548033,$T$ takes on tough fights.,WMPID1078,0,10,ad_text,500,1,Jason Crow,"", takes on tough fights.
CR08440867272272117761,$T$ stated that women are unlikely to get pregnant due to rape.,WMPID3408,0,10,ad_text,1186,-1,Yesli Vega,"", stated that women are unlikely to get pregnant due to rape.
CR08571990905832079361,$T$ is the wrong choice for West Michigan.,WMPID1659,0,14,ad_text,605,-1,Joseph Alfonso,"", is the wrong choice for West Michigan.
CR08601478983055310849,$T$ wants to ban abortion with no exceptions for rape and incest.,WMPID2001,0,14,ad_text,768,-1,Mark Robertson,"", wants to ban abortion with no exceptions for rape and incest.
CR08675262810348847105,Vote $T$ for Congress on or before November 8th. Learn more.,WMPID3359,5,22,ad_text,807,1,Melanie Stansbury,Vote , for Congress on or before November 8th. Learn more.
CR08790781350253690881,"FBI has released the warrant used to search $T$'s Florida residence, Mar-a-Lago",WMPID1290,44,49,ad_text,1438,0,Donald Trump,FBI has released the warrant used to search ,"'s Florida residence, Mar-a-Lago"
CR08963496416315965441,I'm helping lead the push against $T$'s radical left agenda. He wants to take our guns Kill jobs. Trample on our freedoms. Donate now to help me fight back.,WMPID1289,34,39,ad_text,1437,-1,Joe Biden,I'm helping lead the push against ,'s radical left agenda. He wants to take our guns Kill jobs. Trample on our freedoms. Donate now to help me fight back.
CR09003349452215287809,"$T$ served four overseas tours during his nine years as a Marine Corps officer. Now, he is ready to fight for you in Congress & put an end to the Left's socialist agenda.",WMPID363,0,13,ad_text,1152,1,Tyler Kistner,""," served four overseas tours during his nine years as a Marine Corps officer. Now, he is ready to fight for you in Congress & put an end to the Left's socialist agenda."
CR09064388771511795713,Teresa will stand up to the $T$ administration & surge resources to our southern border.,WMPID1289,28,33,ad_text,1437,-1,Joe Biden,Teresa will stand up to the , administration & surge resources to our southern border.
CR09080001286870401025,Check out Senator $T$'s bipartisan policies for supporting Arizona families.,WMPID1302,18,28,ad_text,1337,1,Mark Kelly,Check out Senator ,'s bipartisan policies for supporting Arizona families.
CR09161434966314188801,Tell Sen. $T$: Georgia Families Need Relief,WMPID1330,10,17,ad_text,1377,-1,Raphael Warnock,Tell Sen. ,: Georgia Families Need Relief
CR09198035509379596289,Washington needs $T$ leadership in the Senate. Help her secure victory today!,WMPID2158,17,33,ad_text,1413,1,Tiffany Smiley,Washington needs , leadership in the Senate. Help her secure victory today!
CR09266082978352594945,$T$ is fighting for all of us in Congress. Make a contribution to join.,WMPID791,0,14,ad_text,1031,1,Sanford Bishop,"", is fighting for all of us in Congress. Make a contribution to join.
CR09307355552482852865,"$T$ called the Supreme Court overturning of Roe v Wade the ""correct decision.""",WMPID1450,0,11,ad_text,1387,-1,Ron Johnson,""," called the Supreme Court overturning of Roe v Wade the ""correct decision."""
CR09523790018364047361,$T$ is coming to Ohio. Donate to show your support of Trump and JD Vance.,WMPID1290,0,12,ad_text,1438,1,Donald Trump,"", is coming to Ohio. Donate to show your support of Trump and JD Vance.
CR09523790018364047361,Donald Trump is coming to Ohio. Donate to show your support of $T$ and JD Vance.,WMPID1290,63,68,ad_text,1438,1,Donald Trump,Donald Trump is coming to Ohio. Donate to show your support of , and JD Vance.
CR09555900636977954817,$T$ is safeguarding democracy and fighting for accountability. Join our grassroots campaign. Donate before the deadline.,WMPID1182,0,14,ad_text,862,1,Mikie Sherrill,"", is safeguarding democracy and fighting for accountability. Join our grassroots campaign. Donate before the deadline.
CR09646427346302926849,"$T$ is on the cusp of defeating Rubio. In 2018, just 10K votes separated (D) and (R).",WMPID787,0,7,ad_text,1425,1,Val Demings,""," is on the cusp of defeating Rubio. In 2018, just 10K votes separated (D) and (R)."
CR09646427346302926849,"Demings is on the cusp of defeating $T$. In 2018, just 10K votes separated (D) and (R).",WMPID1321,36,41,ad_text,1333,-1,Marco Rubio,Demings is on the cusp of defeating ,". In 2018, just 10K votes separated (D) and (R)."
CR09698593125726945281,$T$ is the only candidate in CA-16 race to receive an F grade from the NRA,WMPID1057,0,10,ad_text,66,1,Anna Eshoo,"", is the only candidate in CA-16 race to receive an F grade from the NRA
CR09804315017028304897,Soaring prices and now a looming recession. $T$ has made it worse.,WMPID827,44,64,ad_text,1050,-1,Sean Patrick Maloney,Soaring prices and now a looming recession. , has made it worse.
CR09872348398508572673,$T$ has a proven track record of defending our reproductive rights,WMPID2153,0,12,ad_text,352,1,Emilia Sykes,"", has a proven track record of defending our reproductive rights
CR09963068896757940225,Rush a 3X-matched gift via ActBlue & help stop $T$'s GOP from seizing the House.,WMPID1290,47,52,ad_text,1438,-1,Donald Trump,Rush a 3X-matched gift via ActBlue & help stop ,'s GOP from seizing the House.
CR10020272294863044609,"Congresswoman $T$ is fighting for affordable housing, good jobs, & lower prices.",WMPID875,14,26,ad_text,898,1,Norma Torres,Congresswoman ," is fighting for affordable housing, good jobs, & lower prices."
CR10060899799265181697,Vote for $T$,WMPID891,9,24,ad_text,641,1,Katherine Clark,Vote for ,""
CR10413340623686860801,$T$ is Disgusted to see Democrats try to turn America into a socialist country,WMPID1093,0,13,ad_text,745,1,Maria Salazar,"", is Disgusted to see Democrats try to turn America into a socialist country
CR10474177976441241601,Texts bring to light $T$'s inner-circle's strategy to deflect blame for January 6th,WMPID1290,21,26,ad_text,1438,-1,Donald Trump,Texts bring to light ,'s inner-circle's strategy to deflect blame for January 6th
CR10612033576100691969,Vote for $T$ for Congress in IA-01 on November 8th.,WMPID3752,9,27,ad_text,192,1,Christina Bohannan,Vote for , for Congress in IA-01 on November 8th.
CR10619493968653582337,"This is a grassroots campaign – unlike $T$, I’m not taking corporate PAC money.Our FeaturesPricing DetailsActBlue ExpressGet Set UpFor Donors And Supporters",WMPID1450,39,50,ad_text,1387,-1,Ron Johnson,This is a grassroots campaign – unlike ,", I’m not taking corporate PAC money.Our FeaturesPricing DetailsActBlue ExpressGet Set UpFor Donors And Supporters"
CR10672878075680653313,PA will decide the U.S. Senate. Dr. $T$ is trailing in the polls. Donate now to help.,WMPID1790,36,38,ad_text,1346,1,Mehmet Oz,PA will decide the U.S. Senate. Dr. , is trailing in the polls. Donate now to help.
CR10804026173374332929,Believing in the fundamental importance of American security. Vote $T$ on Nov 8th.,WMPID3844,67,79,ad_text,1329,1,Madison Horn,Believing in the fundamental importance of American security. Vote , on Nov 8th.
CR10845169898485710849,Small businesses can’t afford another two years of $T$.,WMPID1069,51,63,ad_text,647,-1,Katie Porter,Small businesses can’t afford another two years of ,.
CR10970917744819568641,$T$ said America has suffered since women got the right to vote.,WMPID4736,0,10,ad_text,583,-1,John Gibbs,"", said America has suffered since women got the right to vote.
CR10981109049377947649,I'm helping lead the push against $T$'s radical left agenda. He wants to take our gunsDonate $10Pre-Order Lauren's Book,WMPID1289,34,39,ad_text,1437,-1,Joe Biden,I'm helping lead the push against ,'s radical left agenda. He wants to take our gunsDonate $10Pre-Order Lauren's Book
CR11003373129048260609,"In Congress, $T$ will fight to guarantee that all women have the right to choose.",WMPID2926,13,25,ad_text,670,1,Kevin Mullin,"In Congress, ", will fight to guarantee that all women have the right to choose.
CR11020679510788931585,Senator $T$ is working to help our families and defend our progressive values.,WMPID1469,8,20,ad_text,1369,1,Patty Murray,Senator , is working to help our families and defend our progressive values.
CR11144461361612849153,$T$ Will Stand Up For The Lowcountry First. Learn More Here.,WMPID595,0,10,ad_text,874,1,Nancy Mace,"", Will Stand Up For The Lowcountry First. Learn More Here.
CR11201635691379294209,$T$ supports Biden & Pelosi’s radical agenda that made everything more expensive.,WMPID3923,0,12,ad_text,1179,-1,Wiley Nickel,"", supports Biden & Pelosi’s radical agenda that made everything more expensive.
CR11287566098502778881,Rising crime. Petty theft. Home break-ins. Stolen cars. Where is $T$?,WMPID1149,65,79,ad_text,345,-1,Elissa Slotkin,Rising crime. Petty theft. Home break-ins. Stolen cars. Where is ,?
CR11341506420974551041,"Alek helped save hundreds of people from a terror attack on a Paris-bound train in 2015 Now, $T$ is committed to serving the hard working people of Oregon. Join Alek!",WMPID560,93,107,ad_text,23,1,Alek Skarlatos,"Alek helped save hundreds of people from a terror attack on a Paris-bound train in 2015 Now, ", is committed to serving the hard working people of Oregon. Join Alek!
CR11426140847486271489,$T$ knows the challenges Minnesota families face because he lives them every day.,WMPID1158,0,12,ad_text,930,1,Pete Stauber,"", knows the challenges Minnesota families face because he lives them every day.
CR11503039934818680833,Donate to stand with $T$ against Democrat attacks as he defends his must-win seat.Flip the HouseContribute Now,WMPID1281,21,32,ad_text,151,1,Bryan Steil,Donate to stand with , against Democrat attacks as he defends his must-win seat.Flip the HouseContribute Now
CR11710540525126811649,Dr. $T$ knows reproductive decisions should be left between a woman and her doctor.,WMPID3872,4,11,ad_text,81,1,Asif Mahmood,Dr. , knows reproductive decisions should be left between a woman and her doctor.
CR11802382731394940929,Washington needs $T$ leadership in the Senate. Help her secure victory today!Turning Crisis Into HopeWatch Tiffany’s New AdEndorse Tiffany SmileyDonate $20.22CHIP IN $100,WMPID2158,17,33,ad_text,1413,1,Tiffany Smiley,Washington needs , leadership in the Senate. Help her secure victory today!Turning Crisis Into HopeWatch Tiffany’s New AdEndorse Tiffany SmileyDonate $20.22CHIP IN $100
CR12068733375909724161,$T$ would let politicians ban abortion – even for victims of rape and incest.,WMPID258,0,13,ad_text,34,-1,Amanda Adkins,"", would let politicians ban abortion – even for victims of rape and incest.
CR12097536732266758145,"$T$ built a manufacturing company that employs 1,000 people in the Midwest.",WMPID1115,0,11,ad_text,106,1,Bill Foster,""," built a manufacturing company that employs 1,000 people in the Midwest."
CR12108891113968893953,$T$ is working for the liberal elites with bailouts that benefit them.,WMPID1270,0,15,ad_text,528,-1,Jennifer Wexton,"", is working for the liberal elites with bailouts that benefit them.
CR12128755165914202113,"$T$ says he wants to fight inflation, but he pushed for more sales taxes",WMPID2690,0,11,ad_text,6,-1,Adam Frisch,""," says he wants to fight inflation, but he pushed for more sales taxes"
CR12177341485233995777,$T$ is a corrupt D.C. insider.,WMPID866,0,16,ad_text,285,-1,David Schweikert,"", is a corrupt D.C. insider.
CR12271690028257640449,We only need to earn 1 more seat to take back the Senate & end $T$'s failing agenda.,WMPID1289,63,68,ad_text,1437,-1,Joe Biden,We only need to earn 1 more seat to take back the Senate & end ,'s failing agenda.
CR12340176752125935617,"Inflation, illegal immigration, and crime are at a record high under Democrat control. If you had enough of the radical Left's failed policies, donate to support $T$.",WMPID1352,162,173,ad_text,1283,1,Jerry Moran,"Inflation, illegal immigration, and crime are at a record high under Democrat control. If you had enough of the radical Left's failed policies, donate to support ",.
CR12353699095880138753,"$T$ is a fabulous talent who loves the State, our Military, and our Vets.Chip in $15Donate $25",WMPID4736,0,10,ad_text,583,1,John Gibbs,""," is a fabulous talent who loves the State, our Military, and our Vets.Chip in $15Donate $25"
CR12399255367312211969,$T$ passed the bipartisan infrastructure bill to repair our roads and bridges.,WMPID1128,0,6,ad_text,1056,1,Sharice Davids,"", passed the bipartisan infrastructure bill to repair our roads and bridges.
CR12419799192321392641,He supports $T$ and AOC’s Green New Deal because he makes money off of renewable energy.,WMPID1289,12,17,ad_text,1437,-1,Joe Biden,He supports , and AOC’s Green New Deal because he makes money off of renewable energy.
CR12453196583137181697,Learn The Truth On $T$ Before You Vote.,WMPID1330,19,34,ad_text,1377,-1,Raphael Warnock,Learn The Truth On , Before You Vote.
CR12650026756695130113,$T$ is depending on your vote in IA-02.,WMPID209,0,13,ad_text,80,1,Ashley Hinson,"", is depending on your vote in IA-02.
CR12680956293662375937,As a father of five $T$ is fighting to rein in reckless government spending.,WMPID1158,20,32,ad_text,930,1,Pete Stauber,As a father of five , is fighting to rein in reckless government spending.
CR12906933420961038337,Proudly Endorsed By President $T$,WMPID1290,30,35,ad_text,1438,1,Donald Trump,Proudly Endorsed By President ,""
CR12972644633883443201,$T$ is fighting for good jobs and lower healthcare costs for Minnesota families.,WMPID991,0,11,ad_text,61,1,Angie Craig,"", is fighting for good jobs and lower healthcare costs for Minnesota families.
CR13045279196648046593,"$T$ voted for massive government spending and to add 87,000 new IRS agents.",WMPID1115,0,11,ad_text,106,-1,Bill Foster,""," voted for massive government spending and to add 87,000 new IRS agents."
CR13252343624437334017,Vote $T$ for Wisconsin's 5th Congressional District.,WMPID2197,5,21,ad_text,859,1,Mike Van Someren,Vote , for Wisconsin's 5th Congressional District.
CR13299551431053803521,$T$ is running for Congress to serve New York families.,WMPID3480,0,14,ad_text,374,1,Francis Conole,"", is running for Congress to serve New York families.
CR13306146301797203969,Families are struggling to keep up with rising prices. But $T$ won't back down.,WMPID1187,59,69,ad_text,310,1,Dina Titus,Families are struggling to keep up with rising prices. But , won't back down.
CR13484037387566710785,$T$ said every recent conflict our military has fought in was “unjust”,WMPID3907,0,13,ad_text,1208,-1,Blake Masters,"", said every recent conflict our military has fought in was “unjust”
CR13663986827822891009,Sign up to receive Congresswoman $T$ newsletter.,WMPID1223,33,45,ad_text,1085,1,Susan Wild,Sign up to receive Congresswoman , newsletter.
CR13826232687762866177,$T$ fights for progressive change for New Yorkers every day in Congress. Donate today to help Hakeem keep fighting for us in Washington.,WMPID822,0,15,ad_text,429,1,Hakeem Jeffries,"", fights for progressive change for New Yorkers every day in Congress. Donate today to help Hakeem keep fighting for us in Washington.
CR14037552981465890817,Prove you’re a top conservative by endorsing $T$ now!,WMPID1321,45,56,ad_text,1333,1,Marco Rubio,Prove you’re a top conservative by endorsing , now!
CR14093572549145264129,Congresswoman $T$ officially endorses Jay Kleberg for Land Commissioner,WMPID1261,14,27,ad_text,1090,0,Sylvia Garcia,Congresswoman , officially endorses Jay Kleberg for Land Commissioner
CR14096747938726281217,"$T$, an anti-abortion Republican, believes all abortions should be illegal.",WMPID2331,0,9,ad_text,1193,-1,Zach Nunn,"",", an anti-abortion Republican, believes all abortions should be illegal."
CR14118057573584207873,Pennsylvania needs $T$ advocacyBrowse IssuesMeet SusanAbout UsView EndorsementsGet Involved,WMPID1223,19,31,ad_text,1085,1,Susan Wild,Pennsylvania needs , advocacyBrowse IssuesMeet SusanAbout UsView EndorsementsGet Involved
CR14219743776175292417,$T$ is a proven leader bringing common sense thinking to Washington.,WMPID1677,0,13,ad_text,927,1,Penny Ronning,"", is a proven leader bringing common sense thinking to Washington.
CR14221836971436670977,Help win back a Republican majority in the Senate. Donate $10 to $T$ for Senate!,WMPID1352,65,76,ad_text,1283,1,Jerry Moran,Help win back a Republican majority in the Senate. Donate $10 to , for Senate!
CR14420716840827224065,$T$ puts politics before people.,WMPID1072,0,10,ad_text,853,-1,Mike Levin,"", puts politics before people.
CR14448423984091365377,$T$ used his office to negotiate a land deal to benefit himself.,WMPID2527,0,10,ad_text,1022,-1,Ryan Zinke,"", used his office to negotiate a land deal to benefit himself.
CR14481840891238547457,$T$ co-sponsored a bill “releasing dangerous criminals”. Learn more.,WMPID2153,0,12,ad_text,352,-1,Emilia Sykes,"", co-sponsored a bill “releasing dangerous criminals”. Learn more.
